"","Age.of.plant","species_code","pred_SD_mm","pred_SD_up","pred_SD_low","treatdate","pred_surv","pred_surv_low","pred_surv_high","species_code","Bite.probability","max_bite_diam_duiker_mm","duiker_sd","max_bite_diameter_kudu_mm","kudu_sd","mean_bite_diam_duiker_mm","duiker_mean_sd","mean_bite_diameter_kudu_mm","kudu_mean_sd","test","medianBiteTip","q95BiteTip","maxBiteTip","genus","rainclass"
"7.362",372,"comher",73.432106734547,105.432749902896,51.1442061829952,372,0.989839692534411,0.96622151164422,1.0134578734246,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.363",373,"comher",74.514773459843,107.135245133954,51.8265623682418,373,0.990034030551426,0.966772083444662,1.01329597765819,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.364",374,"comher",75.6134027836559,108.865241318064,52.5180177924676,374,0.990224688139612,0.967314118099358,1.01313525817987,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.365",375,"comher",76.7282300550047,110.623182731291,53.2186937856783,375,0.990411733608462,0.967847735806432,1.01297573141049,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.366",376,"comher",77.8594940928418,112.409520827564,53.9287132954913,376,0.990595234052403,0.968373055434554,1.01281741267025,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.367",377,"comher",79.0074372372134,114.224714354652,54.6482009087027,377,0.990775255370398,0.96889019452581,1.01266031621499,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.368",378,"comher",80.1723054011741,116.06922947201,55.3772828731421,378,0.990951862285305,0.969399269299054,1.01250445527156,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.369",379,"comher",81.3543481234657,117.943539870525,56.1160871198177,379,0.991125118363002,0.969900394653693,1.01234984207231,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.370",380,"comher",82.5538186219743,119.848126894204,56.8647432853573,380,0.991295086031271,0.970393684173926,1.01219648788862,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.371",381,"comher",83.7709738479741,121.783479663823,57.6233827347485,381,0.991461826598449,0.970879250133374,1.01204440306352,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.372",382,"comher",85.0060745411721,123.750095202577,58.3921385843818,382,0.991625400271832,0.971357203500115,1.01189359704355,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.373",383,"comher",86.2593852855642,125.748478563755,59.1711457254011,383,0.99178586617585,0.971827653942091,1.01174407840961,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.374",384,"comher",87.5311745661136,127.779142960484,59.9605408473653,384,0.991943282369999,0.972290709832874,1.01159585490712,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.375",385,"comher",88.8217148262669,129.84260989757,60.7604624622256,385,0.992097705866539,0.972746478257765,1.01144893347531,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.376",386,"comher",90.1312825263161,131.939409305458,61.5710509286216,386,0.992249192647952,0.973195065020226,1.01130332027568,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.377",387,"comher",91.4601582026226,134.070079676373,62.3924484765029,387,0.99239779768417,0.973636574648613,1.01115902071973,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.378",388,"comher",92.8086265277142,136.235168202649,63.2247992320773,388,0.992543574949563,0.974071110403201,1.01101603949593,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.379",389,"comher",94.176976371267,138.435230917293,64.0682492430924,389,0.992686577439696,0.97449877428349,1.0108743805959,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.380",390,"comher",95.565500861988,140.670832836831,64.9229465044545,390,0.99282685718785,0.974919667035768,1.01073404733993,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.381",391,"comher",96.9744974504085,142.942548106446,65.7890409841881,391,0.992964465281322,0.975333888160919,1.01059504240172,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.382",392,"comher",98.4042679726052,145.250960147479,66.6666846497424,392,0.993099451877479,0.975741535922478,1.01045736783248,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.383",393,"comher",99.8551187148586,147.596661807295,67.5560314946478,393,0.993231866219597,0.976142707354888,1.01032102508431,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.384",394,"comher",101.327360479266,149.980255511585,68.457237565528,394,0.993361756652467,0.976537498271979,1.01018601503296,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.385",395,"comher",102.821308650324,152.402353419122,69.3704609894732,395,0.993489170637774,0.976926003275635,1.01005233799991,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.386",396,"comher",104.337283262485,154.863577579019,70.2958620017758,396,0.993614154769257,0.977308315764646,1.00991999377387,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.387",397,"comher",105.875609068721,157.364560090526,71.2336029740386,397,0.993736754787639,0.977684527943733,1.00978898163154,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.388",398,"comher",107.436615610091,159.905943265411,72.1838484426558,398,0.993857015595345,0.978054730832727,1.00965930035796,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.389",399,"comher",109.02063728633,162.488379792969,73.1467651376745,399,0.993974981270996,0.978419014275905,1.00953094826609,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"7.390",400,"comher",110.628013427493,165.112532907684,74.1225220120408,400,0.994090695083686,0.97877746695146,1.00940392321591,"comher",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"ch",1.07,1.574,1.59,"Combretum","med"
"9",10,"commol",0.593353900579633,0.720971335984533,0.488325726365101,10,0.0140866900240577,-0.0102927684819213,0.0384661485300367,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.1",11,"commol",0.599149850765077,0.72673813536323,0.493961340686206,11,0.0145326762472111,-0.0104023075417657,0.0394676600361878,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.2",12,"commol",0.605002416468713,0.732552522624963,0.499660997168355,12,0.0149925677260167,-0.0105082682890995,0.0404934037411328,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.3",13,"commol",0.610912150717533,0.738414942633765,0.505425383948962,13,0.0154667842128561,-0.0106103143509939,0.0415438827767061,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.4",14,"commol",0.616879611940562,0.744325846567723,0.511255194727829,14,0.0159557572454034,-0.0107080922844883,0.0426196067752951,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.5",15,"commol",0.622905364021623,0.750285692102504,0.517151128711516,15,0.0164599304201995,-0.0108012309093861,0.043721091749785,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.6",16,"commol",0.628989976352626,0.756294943603635,0.52311389055038,16,0.0169797596687255,-0.0108893406227735,0.0448488599602246,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.7",17,"commol",0.635134023887365,0.762354072328058,0.529144190267755,17,0.0175157135356988,-0.0109720126953101,0.0460034397667077,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.8",18,"commol",0.641338087195849,0.768463556635497,0.535242743180765,18,0.0180682734592869,-0.011048818549399,0.0471853654679728,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.9",19,"commol",0.647602752519165,0.774623882210223,0.541410269812185,19,0.0186379340529067,-0.0111193090194092,0.0483951771252226,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.10",20,"commol",0.65392861182487,0.78083554229385,0.547647495792751,20,0.0192252033882459,-0.0111830135941935,0.0496334203706853,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.11",21,"commol",0.660316262862929,0.7870990379298,0.553955151753281,21,0.0198306032791098,-0.0112394396422239,0.0509006462004435,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.12",22,"commol",0.666766309222199,0.793414878220177,0.560333973205908,22,0.0204546695656649,-0.0112880716197513,0.0521974107510811,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.13",23,"commol",0.673279360387464,0.799783580595761,0.566784700413685,23,0.0210979523986113,-0.0113283702624898,0.0535242750597124,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.14",24,"commol",0.679856031797025,0.806205671099963,0.5733080782478,24,0.021761016522782,-0.011359771761427,0.054881804806991,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.15",25,"commol",0.686496944900858,0.812681684687573,0.579904856031534,25,0.0224444415596233,-0.0113816869234702,0.0562705700427168,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.16",26,"commol",0.693202727219333,0.81921216553921,0.586575787370093,26,0.0231488222879711,-0.0113935003177612,0.0576911448937035,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.17",27,"commol",0.699974012402514,0.82579766739247,0.593321629965339,27,0.023874768922493,-0.0113945694086169,0.059144107253603,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.18",28,"commol",0.706811440290032,0.83243875389078,0.600143145414416,28,0.0246229073891186,-0.0113842236761962,0.0606300384544335,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.19",29,"commol",0.713715656971546,0.83913599895108,0.607041098991181,29,0.025393879596734,-0.0113617637261426,0.0621495229196107,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.20",30,"commol",0.720687314847795,0.84588998715151,0.614016259409269,30,0.0261883437043643,-0.0113264603896135,0.0637031477983421,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.21",31,"commol",0.727727072692244,0.852701314140354,0.621069398565572,31,0.0270069743830143,-0.0112775538152834,0.065291502581312,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.22",32,"commol",0.734835595713333,0.859570587067583,0.628201291262789,32,0.0278504630712851,-0.0112142525550927,0.0669151786976628,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.23",33,"commol",0.742013555617339,0.866498425040429,0.635412714909662,33,0.0287195182238219,-0.0111357326457191,0.0685747690933628,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.24",34,"commol",0.749261630671841,0.873485459604502,0.642704449197374,34,0.0296148655515938,-0.0110411366879577,0.0702708677911453,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.25",35,"commol",0.756580505769817,0.880532335252085,0.650077275750511,35,0.0305372482529396,-0.0109295729264312,0.0720040694323104,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.26",36,"commol",0.763970872494357,0.887639709959327,0.657531977750898,36,0.0314874272342512,-0.0108001143322944,0.0737749688007967,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.27",37,"commol",0.77143342918402,0.894808255754171,0.665069339532457,37,0.0324661813190988,-0.0106517976918582,0.0755841603300558,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.28",38,"commol",0.778968880998813,0.902038659316988,0.672690146145175,38,0.0334743074445336,-0.01048362270434,0.0774322375934072,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.29",39,"commol",0.78657793998683,0.909331622615981,0.680395182886112,39,0.0345126208432309,-0.0102945510922383,0.0793197927787002,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.30",40,"commol",0.794261325151535,0.916687863579595,0.688185234795243,40,0.0355819552100645,-0.0100835057281501,0.081247416148279,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.31",41,"commol",0.8020197625197,0.924108116808266,0.696061086113818,41,0.0366831628516275,-0.00984936978217435,0.0832156954854293,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.32",42,"commol",0.809853985210013,0.931593134328031,0.704023519702752,42,0.037817114817138,-0.00959098589440627,0.0852252155286822,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.33",43,"commol",0.817764733502348,0.939143686388621,0.71207331641842,43,0.0389847010090869,-0.00930715537738953,0.0872765573955634,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.34",44,"commol",0.825752754907723,0.946760562308874,0.720211254443064,44,0.0401868302719088,-0.00899663745379395,0.0893702979976116,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.35",45,"commol",0.833818804238929,0.954444571372411,0.728438108566872,45,0.04142443045687,-0.00865814853499324,0.0915070094487333,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.36",46,"commol",0.841963643681857,0.962196543776749,0.736754649418601,46,0.0426984484612898,-0.00829036154665506,0.0936872584692347,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.37",47,"commol",0.850188042867517,0.970017331639128,0.74516164264146,47,0.0440098502401237,-0.00789190530790846,0.0959116057881559,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.38",48,"commol",0.858492778944767,0.977907810062579,0.75365984801077,48,0.0453596207878548,-0.00746136397113181,0.0981806055468414,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.39",49,"commol",0.866878636653745,0.985868878265869,0.762250018489777,49,0.0467487640885549,-0.00699727652990197,0.100494804707012,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.40",50,"commol",0.875346408400021,0.993901460781207,0.770932899219766,50,0.048178303031893,-0.0064981364031645,0.10285474246695,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.41",51,"commol",0.883896894329478,1.00200650872369,0.779709226440498,51,0.0496492792927832,-0.0059623911042261,0.105260949689792,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.42",52,"commol",0.892530902403914,1.01018500113676,0.788579726336778,52,0.0511627531722859,-0.00538844200373049,0.107713948348302,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.43",53,"commol",0.901249248477395,1.0184379464179,0.797545113806839,53,0.0527198033972905,-0.00477464419636114,0.110214250990942,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.44",54,"commol",0.910052756373343,1.02676638382926,0.806606091148033,54,0.0543215268764326,-0.00411930648161403,0.112762360234479,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.45",55,"commol",0.918942257962384,1.03517138509766,0.815763346655235,55,0.0559690384096216,-0.00342069146960183,0.115358768288845,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.46",56,"commol",0.927918593240954,1.04365405610892,0.825017553127215,56,0.057663470348483,-0.00267701582348639,0.118003956520452,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.47",57,"commol",0.936982610410671,1.05221553870109,0.834369366276194,57,0.0594059722049509,-0.00188645065078556,0.120698395060687,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.48",58,"commol",0.946135165958486,1.06085701256179,0.843819423035727,58,0.0611977102051849,-0.00104712205646364,0.123442542466833,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.49",59,"commol",0.955377124737616,1.06957969723409,0.853368339762107,59,0.0630398667859274,-0.000157111871387103,0.126236845443242,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.50",60,"commol",0.964709360049263,1.07838485423614,0.863016710324514,60,0.0649336400303673,0.000785541429592099,0.129081738631143,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.51",61,"commol",0.974132753725137,1.08727378929882,0.87276510407934,61,0.0668802430405363,0.00178284160497973,0.131977644476093,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.52",62,"commol",0.983648196210786,1.09624785472596,0.882614063724306,62,0.0688809032432265,0.00283683330377868,0.134924973182674,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.53",63,"commol",0.993256586649731,1.10530845188125,0.892564103028383,63,0.0709368616264001,0.00394960048611617,0.137924122766684,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.54",64,"commol",1.00295883296843,1.11445703380508,0.902615704434003,64,0.0730493719030461,0.00512326459038118,0.140975479215711,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.55",65,"commol",1.01275585196209,1.12369510796459,0.91276931652867,65,0.0752196995994405,0.00635998242924311,0.144079416769638,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.56",66,"commol",1.02264856938124,1.13302423913869,0.923025351383939,66,0.0774491210647821,0.00766194379629542,0.147236298333269,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.57",67,"commol",1.0326379200193,1.14244605243924,0.933384181760743,67,0.0797389223992046,0.0090313687644715,0.150446476033938,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
"9.58",68,"commol",1.04272484780083,1.15196223646821,0.943846138181343,68,0.0820903982972102,0.0104705046568276,0.153710291937593,"commol",0.08333333,3.38,0.55,6.49,1.26,1.53,0.35,2.48,0.58,"cm",1.55,2.218,2.65,"Combretum","high"
